#  template_name  redshift
bc03_template_4.00_gyr.txt  0.683
bc03_template_0.10_gyr.txt  0.769
bc03_template_0.10_gyr.txt  0.780
bc03_template_4.00_gyr.txt  0.727
bc03_template_0.50_gyr.txt  0.800
bc03_template_6.00_gyr.txt  0.756
bc03_template_0.30_gyr.txt  0.772
bc03_template_1.00_gyr.txt  0.754
bc03_template_0.50_gyr.txt  0.796
bc03_template_2.00_gyr.txt  0.763
bc03_template_0.10_gyr.txt  0.798
bc03_template_2.00_gyr.txt  0.753
bc03_template_4.00_gyr.txt  0.797
bc03_template_1.00_gyr.txt  0.716
bc03_template_4.00_gyr.txt  0.774
bc03_template_4.00_gyr.txt  0.789
bc03_template_6.00_gyr.txt  0.773
bc03_template_1.00_gyr.txt  0.748
bc03_template_1.00_gyr.txt  0.690
bc03_template_0.50_gyr.txt  0.716
bc03_template_6.00_gyr.txt  0.752
bc03_template_6.00_gyr.txt  0.736
bc03_template_6.00_gyr.txt  0.744
bc03_template_6.00_gyr.txt  0.728
bc03_template_1.00_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.748
bc03_template_2.00_gyr.txt  0.793
bc03_template_0.50_gyr.txt  0.803
bc03_template_1.00_gyr.txt  0.723
bc03_template_0.50_gyr.txt  0.744
bc03_template_6.00_gyr.txt  0.797
bc03_template_0.50_gyr.txt  0.792
bc03_template_0.50_gyr.txt  0.748
bc03_template_0.10_gyr.txt  0.762
bc03_template_0.50_gyr.txt  0.759
bc03_template_4.00_gyr.txt  0.752
bc03_template_2.00_gyr.txt  0.754
bc03_template_0.30_gyr.txt  0.786
bc03_template_6.00_gyr.txt  0.760
bc03_template_1.00_gyr.txt  0.759
bc03_template_6.00_gyr.txt  0.777
bc03_template_0.30_gyr.txt  0.754
bc03_template_2.00_gyr.txt  0.749
bc03_template_0.30_gyr.txt  0.750
bc03_template_0.50_gyr.txt  0.783
bc03_template_1.00_gyr.txt  0.748
bc03_template_0.30_gyr.txt  0.745
bc03_template_6.00_gyr.txt  0.748
bc03_template_1.00_gyr.txt  0.801
bc03_template_2.00_gyr.txt  0.746
bc03_template_1.00_gyr.txt  0.703
bc03_template_6.00_gyr.txt  0.793
bc03_template_0.30_gyr.txt  0.827
bc03_template_0.50_gyr.txt  0.776
bc03_template_2.00_gyr.txt  0.793
bc03_template_1.00_gyr.txt  0.805
bc03_template_0.10_gyr.txt  0.729
bc03_template_0.10_gyr.txt  0.716
bc03_template_0.50_gyr.txt  0.745
bc03_template_0.30_gyr.txt  0.777
bc03_template_6.00_gyr.txt  0.788
bc03_template_0.50_gyr.txt  0.774
bc03_template_0.30_gyr.txt  0.769
bc03_template_6.00_gyr.txt  0.787
bc03_template_2.00_gyr.txt  0.747
bc03_template_4.00_gyr.txt  0.777
bc03_template_1.00_gyr.txt  0.720
bc03_template_4.00_gyr.txt  0.723
bc03_template_4.00_gyr.txt  0.766
bc03_template_6.00_gyr.txt  0.785
bc03_template_6.00_gyr.txt  0.782
bc03_template_4.00_gyr.txt  0.754
bc03_template_0.50_gyr.txt  0.806
bc03_template_4.00_gyr.txt  0.797
bc03_template_4.00_gyr.txt  0.722
bc03_template_1.00_gyr.txt  0.791
bc03_template_0.50_gyr.txt  0.751
bc03_template_1.00_gyr.txt  0.754
bc03_template_1.00_gyr.txt  0.748
bc03_template_0.10_gyr.txt  0.777
bc03_template_0.30_gyr.txt  0.734
bc03_template_1.00_gyr.txt  0.773
bc03_template_0.50_gyr.txt  0.742
bc03_template_0.10_gyr.txt  0.827
bc03_template_1.00_gyr.txt  0.755
bc03_template_0.10_gyr.txt  0.768
bc03_template_2.00_gyr.txt  0.795
bc03_template_2.00_gyr.txt  0.701
bc03_template_0.50_gyr.txt  0.780
bc03_template_0.10_gyr.txt  0.824
bc03_template_2.00_gyr.txt  0.750
bc03_template_0.50_gyr.txt  0.783
bc03_template_1.00_gyr.txt  0.770
bc03_template_0.10_gyr.txt  0.715
bc03_template_0.30_gyr.txt  0.760
bc03_template_4.00_gyr.txt  0.796
bc03_template_0.10_gyr.txt  0.761
bc03_template_2.00_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.748
bc03_template_0.50_gyr.txt  0.733
bc03_template_1.00_gyr.txt  0.769
bc03_template_4.00_gyr.txt  0.753
bc03_template_0.30_gyr.txt  0.768
bc03_template_1.00_gyr.txt  0.760
bc03_template_2.00_gyr.txt  0.763
bc03_template_1.00_gyr.txt  0.778
bc03_template_1.00_gyr.txt  0.737
bc03_template_1.00_gyr.txt  0.746
bc03_template_0.10_gyr.txt  0.724
bc03_template_4.00_gyr.txt  0.797
bc03_template_6.00_gyr.txt  0.800
bc03_template_0.30_gyr.txt  0.765
bc03_template_6.00_gyr.txt  0.739
bc03_template_0.30_gyr.txt  0.753
bc03_template_1.00_gyr.txt  0.779
bc03_template_0.10_gyr.txt  0.793
bc03_template_2.00_gyr.txt  0.797
bc03_template_1.00_gyr.txt  0.805
bc03_template_1.00_gyr.txt  0.743
bc03_template_0.30_gyr.txt  0.755
bc03_template_4.00_gyr.txt  0.803
bc03_template_1.00_gyr.txt  0.769
bc03_template_6.00_gyr.txt  0.768
bc03_template_0.30_gyr.txt  0.770
bc03_template_0.50_gyr.txt  0.824
bc03_template_0.30_gyr.txt  0.787
bc03_template_2.00_gyr.txt  0.762
bc03_template_1.00_gyr.txt  0.779
bc03_template_1.00_gyr.txt  0.783
bc03_template_0.50_gyr.txt  0.792
bc03_template_1.00_gyr.txt  0.752
bc03_template_1.00_gyr.txt  0.772
bc03_template_0.50_gyr.txt  0.770
bc03_template_0.10_gyr.txt  0.792
bc03_template_4.00_gyr.txt  0.735
bc03_template_6.00_gyr.txt  0.838
bc03_template_0.10_gyr.txt  0.737
bc03_template_0.10_gyr.txt  0.756
bc03_template_4.00_gyr.txt  0.841
bc03_template_2.00_gyr.txt  0.739
bc03_template_0.10_gyr.txt  0.788
bc03_template_4.00_gyr.txt  0.810
bc03_template_1.00_gyr.txt  0.759
bc03_template_6.00_gyr.txt  0.780
bc03_template_4.00_gyr.txt  0.776
bc03_template_0.10_gyr.txt  0.728
bc03_template_2.00_gyr.txt  0.797
bc03_template_0.10_gyr.txt  0.749
bc03_template_4.00_gyr.txt  0.713
bc03_template_0.10_gyr.txt  0.761
bc03_template_0.10_gyr.txt  0.804
bc03_template_0.30_gyr.txt  0.732
bc03_template_1.00_gyr.txt  0.822
bc03_template_0.50_gyr.txt  0.769
bc03_template_2.00_gyr.txt  0.778
bc03_template_0.10_gyr.txt  0.722
bc03_template_4.00_gyr.txt  0.729
bc03_template_0.30_gyr.txt  0.814
bc03_template_4.00_gyr.txt  0.782
bc03_template_0.50_gyr.txt  0.784
bc03_template_4.00_gyr.txt  0.800
bc03_template_0.30_gyr.txt  0.771
bc03_template_4.00_gyr.txt  0.771
bc03_template_1.00_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.790
bc03_template_0.30_gyr.txt  0.742
bc03_template_1.00_gyr.txt  0.794
bc03_template_6.00_gyr.txt  0.749
bc03_template_0.50_gyr.txt  0.714
bc03_template_1.00_gyr.txt  0.771
bc03_template_0.30_gyr.txt  0.772
bc03_template_0.30_gyr.txt  0.790
bc03_template_2.00_gyr.txt  0.726
bc03_template_1.00_gyr.txt  0.752
bc03_template_0.50_gyr.txt  0.780
bc03_template_6.00_gyr.txt  0.782
bc03_template_2.00_gyr.txt  0.772
bc03_template_2.00_gyr.txt  0.748
bc03_template_4.00_gyr.txt  0.794
bc03_template_0.50_gyr.txt  0.762
bc03_template_4.00_gyr.txt  0.695
bc03_template_0.30_gyr.txt  0.782
bc03_template_0.30_gyr.txt  0.755
bc03_template_6.00_gyr.txt  0.758
bc03_template_0.30_gyr.txt  0.759
bc03_template_4.00_gyr.txt  0.808
bc03_template_0.50_gyr.txt  0.740
bc03_template_1.00_gyr.txt  0.773
bc03_template_2.00_gyr.txt  0.781
bc03_template_2.00_gyr.txt  0.754
bc03_template_1.00_gyr.txt  0.791
bc03_template_6.00_gyr.txt  0.832
bc03_template_0.10_gyr.txt  0.774
bc03_template_2.00_gyr.txt  0.737
bc03_template_4.00_gyr.txt  0.743
bc03_template_0.10_gyr.txt  0.790
bc03_template_0.50_gyr.txt  0.801
bc03_template_0.30_gyr.txt  0.786
bc03_template_0.30_gyr.txt  0.787
bc03_template_0.30_gyr.txt  0.766
bc03_template_0.30_gyr.txt  0.751
bc03_template_0.30_gyr.txt  0.761
bc03_template_0.10_gyr.txt  0.778
bc03_template_2.00_gyr.txt  0.752
bc03_template_6.00_gyr.txt  0.738
bc03_template_0.50_gyr.txt  0.795
bc03_template_2.00_gyr.txt  0.767
bc03_template_0.50_gyr.txt  0.767
bc03_template_2.00_gyr.txt  0.801
bc03_template_0.50_gyr.txt  0.744
bc03_template_6.00_gyr.txt  0.765
bc03_template_6.00_gyr.txt  0.753
bc03_template_2.00_gyr.txt  0.752
bc03_template_0.50_gyr.txt  0.816
bc03_template_1.00_gyr.txt  0.766
bc03_template_4.00_gyr.txt  0.705
bc03_template_1.00_gyr.txt  0.760
bc03_template_4.00_gyr.txt  0.746
bc03_template_0.30_gyr.txt  0.707
bc03_template_0.30_gyr.txt  0.783
bc03_template_2.00_gyr.txt  0.782
bc03_template_0.10_gyr.txt  0.774
bc03_template_0.50_gyr.txt  0.755
bc03_template_4.00_gyr.txt  0.754
bc03_template_4.00_gyr.txt  0.790
bc03_template_1.00_gyr.txt  0.783
bc03_template_6.00_gyr.txt  0.725
bc03_template_2.00_gyr.txt  0.739
bc03_template_1.00_gyr.txt  0.791
bc03_template_0.10_gyr.txt  0.784
bc03_template_0.50_gyr.txt  0.767
bc03_template_1.00_gyr.txt  0.764
bc03_template_1.00_gyr.txt  0.753
bc03_template_0.50_gyr.txt  0.806
bc03_template_6.00_gyr.txt  0.762
bc03_template_4.00_gyr.txt  0.779
bc03_template_1.00_gyr.txt  0.797
bc03_template_0.30_gyr.txt  0.696
bc03_template_0.30_gyr.txt  0.764
bc03_template_0.10_gyr.txt  0.739
bc03_template_4.00_gyr.txt  0.818
bc03_template_0.30_gyr.txt  0.817
bc03_template_0.50_gyr.txt  0.765
bc03_template_1.00_gyr.txt  0.750
bc03_template_4.00_gyr.txt  0.742
bc03_template_4.00_gyr.txt  0.760
bc03_template_0.30_gyr.txt  0.772
bc03_template_4.00_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.763
bc03_template_0.10_gyr.txt  0.753
bc03_template_0.30_gyr.txt  0.806
bc03_template_1.00_gyr.txt  0.745
bc03_template_4.00_gyr.txt  0.801
bc03_template_0.50_gyr.txt  0.776
bc03_template_0.10_gyr.txt  0.806
bc03_template_1.00_gyr.txt  0.811
bc03_template_0.30_gyr.txt  0.778
bc03_template_6.00_gyr.txt  0.760
bc03_template_1.00_gyr.txt  0.757
bc03_template_6.00_gyr.txt  0.771
bc03_template_6.00_gyr.txt  0.770
bc03_template_0.30_gyr.txt  0.776
bc03_template_1.00_gyr.txt  0.801
bc03_template_6.00_gyr.txt  0.766
bc03_template_0.10_gyr.txt  0.750
bc03_template_2.00_gyr.txt  0.838
bc03_template_4.00_gyr.txt  0.749
bc03_template_0.50_gyr.txt  0.801
bc03_template_6.00_gyr.txt  0.814
bc03_template_4.00_gyr.txt  0.758
bc03_template_1.00_gyr.txt  0.779
bc03_template_4.00_gyr.txt  0.759
bc03_template_0.50_gyr.txt  0.752
bc03_template_1.00_gyr.txt  0.762
bc03_template_2.00_gyr.txt  0.778
bc03_template_2.00_gyr.txt  0.756
bc03_template_1.00_gyr.txt  0.757
bc03_template_1.00_gyr.txt  0.747
bc03_template_0.50_gyr.txt  0.722
bc03_template_0.30_gyr.txt  0.793
bc03_template_0.30_gyr.txt  0.776
bc03_template_1.00_gyr.txt  0.796
bc03_template_4.00_gyr.txt  0.791
bc03_template_0.30_gyr.txt  0.785
bc03_template_2.00_gyr.txt  0.791
bc03_template_0.10_gyr.txt  0.792
bc03_template_6.00_gyr.txt  0.768
bc03_template_0.50_gyr.txt  0.741
bc03_template_0.10_gyr.txt  0.773
bc03_template_2.00_gyr.txt  0.766
bc03_template_0.50_gyr.txt  0.726
bc03_template_1.00_gyr.txt  0.740
bc03_template_4.00_gyr.txt  0.769
bc03_template_0.50_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.782
bc03_template_0.50_gyr.txt  0.777
bc03_template_1.00_gyr.txt  0.815
bc03_template_0.10_gyr.txt  0.763
bc03_template_0.30_gyr.txt  0.778
bc03_template_4.00_gyr.txt  0.790
bc03_template_0.30_gyr.txt  0.835
bc03_template_0.30_gyr.txt  0.726
bc03_template_0.30_gyr.txt  0.741
bc03_template_6.00_gyr.txt  0.775
bc03_template_6.00_gyr.txt  0.793
bc03_template_0.50_gyr.txt  0.810
bc03_template_2.00_gyr.txt  0.781
bc03_template_2.00_gyr.txt  0.763
bc03_template_0.50_gyr.txt  0.760
bc03_template_4.00_gyr.txt  0.766
bc03_template_1.00_gyr.txt  0.803
bc03_template_2.00_gyr.txt  0.789
bc03_template_0.10_gyr.txt  0.797
bc03_template_2.00_gyr.txt  0.805
bc03_template_4.00_gyr.txt  0.862
bc03_template_0.30_gyr.txt  0.785
bc03_template_4.00_gyr.txt  0.786
bc03_template_0.10_gyr.txt  0.778
bc03_template_2.00_gyr.txt  0.793
bc03_template_0.50_gyr.txt  0.800
bc03_template_2.00_gyr.txt  0.750
bc03_template_1.00_gyr.txt  0.731
bc03_template_6.00_gyr.txt  0.762
bc03_template_1.00_gyr.txt  0.764
bc03_template_0.50_gyr.txt  0.809
bc03_template_2.00_gyr.txt  0.820
bc03_template_4.00_gyr.txt  0.772
bc03_template_4.00_gyr.txt  0.813
bc03_template_0.30_gyr.txt  0.766
bc03_template_0.10_gyr.txt  0.807
bc03_template_1.00_gyr.txt  0.791
bc03_template_4.00_gyr.txt  0.811
bc03_template_6.00_gyr.txt  0.820
bc03_template_0.10_gyr.txt  0.769
bc03_template_4.00_gyr.txt  0.776
bc03_template_6.00_gyr.txt  0.795
bc03_template_0.10_gyr.txt  0.769
bc03_template_1.00_gyr.txt  0.794
bc03_template_0.30_gyr.txt  0.796
bc03_template_0.50_gyr.txt  0.831
bc03_template_0.10_gyr.txt  0.825
bc03_template_6.00_gyr.txt  0.752
bc03_template_6.00_gyr.txt  0.824
bc03_template_4.00_gyr.txt  0.794
bc03_template_4.00_gyr.txt  0.780
bc03_template_0.10_gyr.txt  0.802
bc03_template_4.00_gyr.txt  0.774
bc03_template_2.00_gyr.txt  0.805
bc03_template_2.00_gyr.txt  0.813
bc03_template_0.50_gyr.txt  0.783
bc03_template_4.00_gyr.txt  0.802
bc03_template_1.00_gyr.txt  0.778
bc03_template_0.30_gyr.txt  0.788
bc03_template_6.00_gyr.txt  0.844
bc03_template_6.00_gyr.txt  0.765
bc03_template_0.30_gyr.txt  0.732
bc03_template_2.00_gyr.txt  0.833
bc03_template_6.00_gyr.txt  0.777
bc03_template_2.00_gyr.txt  0.738
bc03_template_0.50_gyr.txt  0.788
bc03_template_2.00_gyr.txt  0.813
bc03_template_6.00_gyr.txt  0.773
bc03_template_0.50_gyr.txt  0.855
bc03_template_0.30_gyr.txt  0.766
bc03_template_6.00_gyr.txt  0.753
bc03_template_0.50_gyr.txt  0.739
bc03_template_0.10_gyr.txt  0.792
bc03_template_0.50_gyr.txt  0.794
bc03_template_6.00_gyr.txt  0.761
bc03_template_2.00_gyr.txt  0.774
bc03_template_0.30_gyr.txt  0.782
bc03_template_0.30_gyr.txt  0.814
bc03_template_4.00_gyr.txt  0.815
bc03_template_1.00_gyr.txt  0.748
bc03_template_0.50_gyr.txt  0.771
bc03_template_0.30_gyr.txt  0.797
bc03_template_2.00_gyr.txt  0.783
bc03_template_0.30_gyr.txt  0.771
bc03_template_0.10_gyr.txt  0.799
bc03_template_0.50_gyr.txt  0.764
bc03_template_0.30_gyr.txt  0.796
bc03_template_0.10_gyr.txt  0.822
bc03_template_0.30_gyr.txt  0.816
bc03_template_2.00_gyr.txt  0.764
bc03_template_0.30_gyr.txt  0.736
bc03_template_6.00_gyr.txt  0.801
bc03_template_6.00_gyr.txt  0.817
bc03_template_0.50_gyr.txt  0.777
bc03_template_0.30_gyr.txt  0.794
bc03_template_0.30_gyr.txt  0.779
bc03_template_0.30_gyr.txt  0.802
bc03_template_6.00_gyr.txt  0.754
bc03_template_4.00_gyr.txt  0.790
bc03_template_6.00_gyr.txt  0.779
bc03_template_2.00_gyr.txt  0.798
bc03_template_0.30_gyr.txt  0.785
bc03_template_0.30_gyr.txt  0.776
bc03_template_2.00_gyr.txt  0.801
bc03_template_0.50_gyr.txt  0.812
bc03_template_4.00_gyr.txt  0.777
bc03_template_6.00_gyr.txt  0.789
bc03_template_2.00_gyr.txt  0.764
bc03_template_2.00_gyr.txt  0.726
bc03_template_0.50_gyr.txt  0.748
bc03_template_1.00_gyr.txt  0.759
bc03_template_2.00_gyr.txt  0.776
bc03_template_0.50_gyr.txt  0.795
bc03_template_0.30_gyr.txt  0.831
bc03_template_2.00_gyr.txt  0.833
bc03_template_0.10_gyr.txt  0.776
bc03_template_6.00_gyr.txt  0.795
bc03_template_2.00_gyr.txt  0.776
bc03_template_0.50_gyr.txt  0.807
bc03_template_1.00_gyr.txt  0.776
bc03_template_0.30_gyr.txt  0.792
bc03_template_6.00_gyr.txt  0.771
bc03_template_6.00_gyr.txt  0.846
bc03_template_2.00_gyr.txt  0.797
bc03_template_4.00_gyr.txt  0.786
bc03_template_0.50_gyr.txt  0.763
bc03_template_0.50_gyr.txt  0.773
bc03_template_0.30_gyr.txt  0.806
bc03_template_6.00_gyr.txt  0.834
bc03_template_1.00_gyr.txt  0.774
bc03_template_0.30_gyr.txt  0.766
bc03_template_0.50_gyr.txt  0.790
bc03_template_2.00_gyr.txt  0.806
bc03_template_2.00_gyr.txt  0.835
bc03_template_1.00_gyr.txt  0.758
bc03_template_0.50_gyr.txt  0.822
bc03_template_0.30_gyr.txt  0.757
bc03_template_1.00_gyr.txt  0.797
bc03_template_0.30_gyr.txt  0.810
bc03_template_6.00_gyr.txt  0.768
bc03_template_1.00_gyr.txt  0.742
bc03_template_4.00_gyr.txt  0.820
bc03_template_1.00_gyr.txt  0.736
bc03_template_6.00_gyr.txt  0.768
bc03_template_0.10_gyr.txt  0.811
bc03_template_0.30_gyr.txt  0.770
bc03_template_0.10_gyr.txt  0.831
bc03_template_0.30_gyr.txt  0.834
bc03_template_0.10_gyr.txt  0.789
bc03_template_2.00_gyr.txt  0.740
bc03_template_1.00_gyr.txt  0.792
bc03_template_0.10_gyr.txt  0.832
bc03_template_1.00_gyr.txt  0.821
bc03_template_0.50_gyr.txt  0.835
bc03_template_1.00_gyr.txt  0.765
bc03_template_4.00_gyr.txt  0.757
bc03_template_6.00_gyr.txt  0.843
bc03_template_0.10_gyr.txt  0.805
bc03_template_0.10_gyr.txt  0.826
bc03_template_2.00_gyr.txt  0.798
bc03_template_0.10_gyr.txt  0.772
bc03_template_6.00_gyr.txt  0.829
bc03_template_0.50_gyr.txt  0.871
bc03_template_2.00_gyr.txt  0.757
bc03_template_6.00_gyr.txt  0.780
bc03_template_4.00_gyr.txt  0.782
bc03_template_2.00_gyr.txt  0.770
bc03_template_2.00_gyr.txt  0.777
bc03_template_4.00_gyr.txt  0.800
bc03_template_6.00_gyr.txt  0.801
bc03_template_2.00_gyr.txt  0.792
bc03_template_2.00_gyr.txt  0.841
bc03_template_0.30_gyr.txt  0.790
bc03_template_0.30_gyr.txt  0.755
bc03_template_4.00_gyr.txt  0.804
bc03_template_6.00_gyr.txt  0.769
bc03_template_0.10_gyr.txt  0.735
bc03_template_0.10_gyr.txt  0.771
bc03_template_0.50_gyr.txt  0.797
bc03_template_1.00_gyr.txt  0.757
bc03_template_0.30_gyr.txt  0.800
bc03_template_2.00_gyr.txt  0.788
bc03_template_0.50_gyr.txt  0.812
bc03_template_6.00_gyr.txt  0.772
bc03_template_0.10_gyr.txt  0.779
bc03_template_2.00_gyr.txt  0.778
bc03_template_1.00_gyr.txt  0.819
bc03_template_2.00_gyr.txt  0.778
bc03_template_4.00_gyr.txt  0.826
bc03_template_1.00_gyr.txt  0.788
bc03_template_0.30_gyr.txt  0.826
bc03_template_2.00_gyr.txt  0.786
bc03_template_0.10_gyr.txt  0.833
bc03_template_0.50_gyr.txt  0.740
bc03_template_6.00_gyr.txt  0.834
bc03_template_4.00_gyr.txt  0.767
bc03_template_2.00_gyr.txt  0.795
bc03_template_0.50_gyr.txt  0.824
bc03_template_1.00_gyr.txt  0.751
bc03_template_0.50_gyr.txt  0.828
bc03_template_0.10_gyr.txt  0.760
bc03_template_0.50_gyr.txt  0.789
bc03_template_0.30_gyr.txt  0.810
bc03_template_4.00_gyr.txt  0.835
bc03_template_4.00_gyr.txt  0.856
bc03_template_0.10_gyr.txt  0.784
bc03_template_6.00_gyr.txt  0.815
bc03_template_6.00_gyr.txt  0.800
bc03_template_2.00_gyr.txt  0.748
bc03_template_4.00_gyr.txt  0.774
bc03_template_0.30_gyr.txt  0.793
bc03_template_0.10_gyr.txt  0.797
bc03_template_0.30_gyr.txt  0.815
bc03_template_6.00_gyr.txt  0.732
bc03_template_0.30_gyr.txt  0.822
bc03_template_2.00_gyr.txt  0.813
bc03_template_1.00_gyr.txt  0.841
bc03_template_0.50_gyr.txt  0.830
bc03_template_0.50_gyr.txt  0.814
bc03_template_0.50_gyr.txt  0.784
bc03_template_0.10_gyr.txt  0.786
bc03_template_4.00_gyr.txt  0.836
bc03_template_0.10_gyr.txt  0.804
bc03_template_4.00_gyr.txt  0.788
bc03_template_0.50_gyr.txt  0.825
bc03_template_0.50_gyr.txt  0.818
bc03_template_2.00_gyr.txt  0.783
bc03_template_0.50_gyr.txt  0.765
bc03_template_2.00_gyr.txt  0.765
bc03_template_0.30_gyr.txt  0.760
bc03_template_0.30_gyr.txt  0.789
bc03_template_0.10_gyr.txt  0.817
bc03_template_1.00_gyr.txt  0.830
bc03_template_6.00_gyr.txt  0.788
bc03_template_6.00_gyr.txt  0.830
bc03_template_0.50_gyr.txt  0.763
bc03_template_6.00_gyr.txt  0.803
bc03_template_1.00_gyr.txt  0.814
bc03_template_0.30_gyr.txt  0.730
bc03_template_2.00_gyr.txt  0.794
bc03_template_2.00_gyr.txt  0.797
bc03_template_6.00_gyr.txt  0.794
bc03_template_0.50_gyr.txt  0.780
bc03_template_0.50_gyr.txt  0.809
bc03_template_2.00_gyr.txt  0.805
bc03_template_0.30_gyr.txt  0.755
bc03_template_2.00_gyr.txt  0.809
bc03_template_0.10_gyr.txt  0.790
bc03_template_1.00_gyr.txt  0.782
bc03_template_6.00_gyr.txt  0.777
bc03_template_6.00_gyr.txt  0.765
bc03_template_0.10_gyr.txt  0.794
bc03_template_0.30_gyr.txt  0.783
bc03_template_0.30_gyr.txt  0.850
bc03_template_6.00_gyr.txt  0.733
bc03_template_2.00_gyr.txt  0.784
bc03_template_0.10_gyr.txt  0.792
bc03_template_0.10_gyr.txt  0.778
bc03_template_0.50_gyr.txt  0.794
bc03_template_6.00_gyr.txt  0.805
bc03_template_4.00_gyr.txt  0.810
bc03_template_1.00_gyr.txt  0.800
bc03_template_1.00_gyr.txt  0.811
bc03_template_0.30_gyr.txt  0.761
bc03_template_1.00_gyr.txt  0.833
bc03_template_4.00_gyr.txt  0.765
bc03_template_6.00_gyr.txt  0.801
bc03_template_0.30_gyr.txt  0.800
bc03_template_0.50_gyr.txt  0.803
bc03_template_1.00_gyr.txt  0.827
bc03_template_0.10_gyr.txt  0.826
bc03_template_0.30_gyr.txt  0.788
bc03_template_0.30_gyr.txt  0.746
bc03_template_0.50_gyr.txt  0.859
bc03_template_2.00_gyr.txt  0.790
bc03_template_2.00_gyr.txt  0.787
bc03_template_1.00_gyr.txt  0.799
bc03_template_6.00_gyr.txt  0.763
bc03_template_1.00_gyr.txt  0.835
bc03_template_6.00_gyr.txt  0.810
bc03_template_2.00_gyr.txt  0.756
bc03_template_0.10_gyr.txt  0.751
bc03_template_4.00_gyr.txt  0.819
bc03_template_0.50_gyr.txt  0.809
bc03_template_1.00_gyr.txt  0.842
bc03_template_0.10_gyr.txt  0.820
bc03_template_1.00_gyr.txt  0.772
bc03_template_4.00_gyr.txt  0.779
bc03_template_0.30_gyr.txt  0.793
bc03_template_1.00_gyr.txt  0.767
bc03_template_6.00_gyr.txt  0.752
bc03_template_2.00_gyr.txt  0.759
bc03_template_0.10_gyr.txt  0.794
bc03_template_0.30_gyr.txt  0.835
bc03_template_0.30_gyr.txt  0.853
bc03_template_6.00_gyr.txt  0.827
bc03_template_1.00_gyr.txt  0.823
bc03_template_0.10_gyr.txt  0.810
bc03_template_0.50_gyr.txt  0.805
bc03_template_0.30_gyr.txt  0.808
bc03_template_4.00_gyr.txt  0.759
bc03_template_0.10_gyr.txt  0.846
bc03_template_0.30_gyr.txt  0.766
bc03_template_6.00_gyr.txt  0.769
bc03_template_0.50_gyr.txt  0.817
bc03_template_1.00_gyr.txt  0.766
bc03_template_1.00_gyr.txt  0.854
bc03_template_4.00_gyr.txt  0.800
bc03_template_0.10_gyr.txt  0.790
bc03_template_0.30_gyr.txt  0.853
bc03_template_6.00_gyr.txt  0.815
bc03_template_0.50_gyr.txt  0.750
bc03_template_1.00_gyr.txt  0.805
bc03_template_4.00_gyr.txt  0.818
bc03_template_4.00_gyr.txt  0.813
bc03_template_0.50_gyr.txt  0.752
bc03_template_0.50_gyr.txt  0.834
bc03_template_1.00_gyr.txt  0.825
bc03_template_0.50_gyr.txt  0.813
bc03_template_1.00_gyr.txt  0.779
bc03_template_0.50_gyr.txt  0.815
bc03_template_6.00_gyr.txt  0.820
bc03_template_0.50_gyr.txt  0.825
bc03_template_1.00_gyr.txt  0.813
bc03_template_0.10_gyr.txt  0.850
bc03_template_2.00_gyr.txt  0.854
bc03_template_1.00_gyr.txt  0.830
bc03_template_2.00_gyr.txt  0.779
bc03_template_4.00_gyr.txt  0.792
bc03_template_2.00_gyr.txt  0.754
bc03_template_0.30_gyr.txt  0.785
bc03_template_4.00_gyr.txt  0.848
bc03_template_0.50_gyr.txt  0.801
bc03_template_1.00_gyr.txt  0.756
bc03_template_0.50_gyr.txt  0.765
bc03_template_0.30_gyr.txt  0.813
bc03_template_0.10_gyr.txt  0.821
bc03_template_0.10_gyr.txt  0.767
bc03_template_1.00_gyr.txt  0.839
bc03_template_0.10_gyr.txt  0.802
bc03_template_1.00_gyr.txt  0.818
bc03_template_2.00_gyr.txt  0.790
bc03_template_1.00_gyr.txt  0.792
bc03_template_2.00_gyr.txt  0.761
bc03_template_6.00_gyr.txt  0.797
bc03_template_6.00_gyr.txt  0.847
bc03_template_2.00_gyr.txt  0.757
bc03_template_0.30_gyr.txt  0.871
bc03_template_0.10_gyr.txt  0.899
bc03_template_6.00_gyr.txt  0.777
bc03_template_0.50_gyr.txt  0.843
bc03_template_0.30_gyr.txt  0.810
bc03_template_4.00_gyr.txt  0.740
bc03_template_0.10_gyr.txt  0.845
bc03_template_0.30_gyr.txt  0.854
bc03_template_4.00_gyr.txt  0.816
bc03_template_0.50_gyr.txt  0.809
bc03_template_0.30_gyr.txt  0.822
bc03_template_0.10_gyr.txt  0.808
bc03_template_0.50_gyr.txt  0.788
bc03_template_0.30_gyr.txt  0.782
bc03_template_0.10_gyr.txt  0.783
bc03_template_1.00_gyr.txt  0.806
bc03_template_0.10_gyr.txt  0.775
bc03_template_0.30_gyr.txt  0.820
bc03_template_2.00_gyr.txt  0.824
bc03_template_0.10_gyr.txt  0.799
bc03_template_6.00_gyr.txt  0.742
bc03_template_0.10_gyr.txt  0.842
bc03_template_0.50_gyr.txt  0.800
bc03_template_0.10_gyr.txt  0.822
bc03_template_2.00_gyr.txt  0.799
